Export Date,Contact Name,Email,Phone,Job Title,Business Name,Website,Category,Review Count,Review Rating,Address,Status,Description,Place ID
2026-08-02 18:44:46,Info/Office,activeairsocal@gmail.com,+18668730677,General Contact,Active Air Specialists,https://activeairspecialist.com/,"HVAC contractor, Contractor, Heating contractor",107,4.9,"18565 Soledad Canyon Rd, Santa Clarita, CA 91351, United States",,,ChIJz1jJ_POIwoARmTuqqmln_sE
2026-08-02 18:44:46,Info/Office,zelle@affordableairandheating.com,+16619481555,General Contact,Affordable Air and Heating,https://www.affordableairandheating.com/?utm_source=google&utm_medium=organic&utm_campaign=gbpsantaclarita,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Air duct cleaning service, Furnace repair service, Heating contractor, Heating equipment supplier",455,4.9,"24781 Valley St D, Santa Clarita, CA 91321, United States",,,ChIJtWnOuwiJwoARr9DWlfwNamI
2026-08-02 18:44:46,Info/Office,aircrewhvac@gmail.com,+16614306644,General Contact,Air Crew,http://aircrewhvac.com/,HVAC contractor,447,4.9,"27720 Avenue Scott Ste 140, Santa Clarita, CA 91355, United States",,,ChIJVVXJlyqBwoARcyhraSMtz14
2026-08-02 18:44:46,Info/Office,service@callallheart.com,+16615204017,General Contact,"All Heart Heating, Cooling & Plumbing",https://callallheart.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp_santa_clarita,"Air conditioning contractor, Heating contractor, HVAC contractor, Plumber",289,4.9,"18345 Sierra Hwy #11, Santa Clarita, CA 91351, United States",,,ChIJC71Vh-mJwoARdgMPgPkNUvE
2026-08-02 18:44:46,Info/Office,info@bighaservice.com,+17472345044,General Contact,BIG H & A,https://bighaservice.com/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Service establishment",469,4.9,,,,ChIJZbeAtFOVwoARLnJVZ37By4I
2026-08-02 18:44:46,Info/Office,diamondshvacinc@gmail.com,+16617446285,General Contact,Diamond Heating & Air Conditioning Inc.,http://diamondhvacinc.com/,"Air conditioning repair service, Air conditioning contractor",66,5.0,"27125 Sierra Hwy Ste S22, Santa Clarita, CA 91351, United States",,,ChIJjzA2LcoEVIkRFL8v9ygk2gQ
2026-08-02 18:44:46,Info/Office,info@econowesthvac.com,+16612690308,General Contact,Econo-West Air Santa Clarita,http://www.econowesthvac.com/,"Contractor, Air conditioning contractor, Air duct cleaning service, Auto air conditioning service, Service establishment, Furnace parts supplier, Heating contractor, HVAC contractor",6,5.0,,,,ChIJ_38Zi0aHwoARDEduT_GDi1g
2026-08-02 18:44:46,Info/Office,evergreenac.la@gmail.com,+16612891735,General Contact,EverGreen Air Conditioning – air conditioning installation experts,https://www.evergreen-ac.com/,"HVAC contractor, Air compressor repair service, Air compressor supplier, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier",33,5.0,"24180 Newhall Ranch Rd, Santa Clarita, CA 91355, United States",,,ChIJwftqqNPxNkQR0SU7mzZSti8
2026-08-02 18:44:46,Info/Office,office@fleetwellusa.com,+16612147480,General Contact,"Fleetwell Air Conditioning, Heating and Plumbing",https://www.fleetwellusa.com/locations/valencia-hvac/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Furnace repair service, Heating contractor, Plumber",152,4.8,"25350 Magic Mountain Pkwy Ste 300, Valencia, CA 91355, United States",,,ChIJOQSOBhGKpYkR6Byj7oI2H-E
2026-08-02 18:44:46,Info/Office,fusesfv@gmail.com,+17475887674,General Contact,"Fuse Service Electrical, HVAC & Appliance Repair",https://fusesantaclarita.com/,"Electrician, Air conditioning contractor, Appliance repair service, HVAC contractor, Refrigerator repair service",7,5.0,"25352 Fitzgerald Ave, Stevenson Ranch, CA 91381, United States",,,ChIJ2QXyGuKHwoARzTlVrwBnmp0
2026-08-02 18:44:46,Info/Office,info@santaclaritaairconditioning.com,+16613132883,General Contact,Gibbs Heating and Air,https://gibbsheatingandair.com/,"Air conditioning repair service, Service establishment, HVAC contractor",10,5.0,,,,ChIJU4dOO-ylgYcRXo2v41mbeUM
2026-08-02 18:44:46,Info/Office,service@gwrichardsonac.com,+16612950115,General Contact,GW Richardson Heating & Air,https://www.gwrichardsonac.com/,"Air conditioning repair service, Air conditioning contractor, Furnace repair service, Heating contractor, HVAC contractor",87,4.8,"28231 Ave Crocker #100, Santa Clarita, CA 91355, United States",,,ChIJT7jsCwR-woARuq8Fu59AOGw
2026-08-02 18:44:46,Info/Office,info@santaclaritaairconditioningrepairservice.com,+16615278918,General Contact,Hazel ac repair Santa Clarita,https://santaclaritaairconditioningrepairservice.com/,Air conditioning repair service,0,0.0,"19141 Golden Valley Rd, Santa Clarita, CA 91387, United States",,,ChIJcSPeo5OJwoARXMP0YYkCA8U
2026-08-02 18:44:46,Info/Office,info@hiloaire.com,+16614516485,General Contact,Hilo Aire,https://www.hiloaire.com/,HVAC contractor,457,5.0,"28220 Ave Crocker #407, Valencia, CA 91355, United States",,,ChIJXRI5ESIzlAwRaEWbYFP-YKQ
2026-08-02 18:44:46,Info/Office,info@justriteair.com,+16617794499,General Contact,Just Rite Air Heating & Cooling Santa Clarita,https://www.justriteair.com/,HVAC contractor,321,5.0,"25020 Avenue Stanford #130, Santa Clarita, CA 91355, United States",,,ChIJGx95dHl9woAR5nE1jMb6yvc
2026-08-02 18:44:46,Info/Office,info@nickaire.com,+16612978058,General Contact,Nicholas Aire Systems,http://www.nickaire.com/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Service establishment",44,4.5,,,,ChIJmekmPiJiwoARG5Ifi8Gc10g
2026-08-02 18:44:46,Info/Office,oighvac@gmail.com,+18182922494,General Contact,OIG HVAC Installation & Repair,https://oighvac.com/?utm_source=gbp&utm_medium=organic,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor",100,5.0,"19531 Griffith Dr, Santa Clarita, CA 91350, United States",,,ChIJSUHJTVmewoARf5Cm6IFwOZU
2026-08-02 18:44:46,Info/Office,info@one-stop-hvac.com,+13233442555,General Contact,One Stop Heating and Cooling Inc,https://one-stop-hvac.com/hvac-valencia-ca?utm_source=google_business_profile&utm_medium=organic&utm_campaign=gbp_valencia,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace parts supplier, Furnace repair service, Heating contractor, Heating equipment supplier",3,5.0,"25201 Ave Tibbitts Ste 213, Valencia, CA 91355, United States",,,ChIJNd0RmUq8SSkRMar9ZzeHpJ0
2026-08-02 18:44:46,Info/Office,kenshipman@perfectclimateair.com,,General Contact,"Perfect Climate Air, Inc.",http://www.perfectclimateair.com/,"Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, HVAC contractor",34,5.0,"27959 Smyth Dr, Valencia, CA 91355, United States",,,ChIJB4UKLA-IwoARZO1MGJNI3oo
2026-08-02 18:44:46,Info/Office,info@pioneershvacsc.com,+16612009455,General Contact,Pioneers Heating And Air,https://pioneershvacsc.com/,HVAC contractor,23,5.0,"23942 Lyons Ave suite 208, Santa Clarita, CA 91321, United States",,,ChIJV1D0LMaHwoARtKMxJiw6nuU
2026-08-02 18:44:46,Info/Office,powerstarrepair@yahoo.com,+16619771401,General Contact,Powerstar Repair,http://www.powerstarrepair.com/,"HVAC contractor, Service establishment",15,5.0,,,,ChIJjfXRMFmHwoARa49pegXWrV0
2026-08-02 18:44:46,Info/Office,purdycoolac@gmail.com,+16612976772,General Contact,Purdy Cool,https://purdycoolac.com/,"HVAC contractor, Air conditioning repair service, Heating contractor",4,5.0,"26893 Bouquet Canyon Rd, Santa Clarita, CA 91350, United States",,,ChIJ1zILLnSHwoARBBzmHE7JIw8
2026-08-02 18:44:46,Info/Office,whitney@raysserviceinc.com,+18182481888,General Contact,Ray's Service Inc,http://raysserviceinc.com/,"Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, HVAC contractor",401,5.0,"27811 Avenue Hopkins Ste 3, Santa Clarita, CA 91355, United States",,,ChIJ4XSSqUvqwoARHb1RdBN2MGk
2026-08-02 18:44:46,Info/Office,christian@realtechhvac.com,+16618778387,General Contact,Real Tech Heating & AC,http://www.realtechhvac.com/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Service establishment, Furnace repair service, Heating contractor",7,5.0,,,,ChIJD8gKCfgjtEkRcvycVtp0V0Q
2026-08-02 18:44:46,Info/Office,santaclaritacustomair@gmail.com,+16612512510,General Contact,"Santa Clarita Custom Air, Inc.",https://www.santaclaritacustomair.com/,"Air conditioning contractor, Air conditioning repair service, Air conditioning store, Air duct cleaning service, Heating contractor, HVAC contractor",314,4.9,"23870 Pine St Bldg 1, Newhall, CA 91321, United States",,,ChIJWRVfrnCGwoARVysuKT29REU
