Export Date,Contact Name,Email,Phone,Job Title,Business Name,Website,Category,Review Count,Review Rating,Address,Status,Description,Place ID
2026-08-06 14:33:02,Info/Office,,+14084262806,General Contact,Knockout Plumbing & Repipe Inc.,https://www.knockoutplumbingrepipe.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Campbell-CA,"Plumber, Drainage service, Pipe supplier",357,4.9,"191 Dillon Ave, Campbell, CA 95008",,,ChIJJxUNH4_Lj4ARQSP5sQUAD9I
2026-08-06 14:33:02,Info/Office,,+14082141270,General Contact,Crown Plumbing,https://www.crownplumbingsanjose.com/?utm_source=organic&utm_medium=gbp_listing.,"Plumber, Bathroom remodeler, Drainage service, Gas installation service, Gasfitter, Hot water system supplier, Water filter supplier, Water treatment supplier",974,4.8,"859 Savaker St, San Jose, CA 95126",,,ChIJCe1KCaYzjoAR-VkaqndGpd8
2026-08-06 14:33:02,Info/Office,,+14086681532,General Contact,Mr. Reliable Plumbing & Heating,https://mrreliablephc.com/?utm_campaign=gmb,"Plumber, Air conditioning contractor, Drainage service, Furnace repair service, HVAC contractor",60,4.7,"1450 Koll Cir #112, San Jose, CA 95112",,,ChIJBbkdNonLj4ARlCV8xNLm4Kc
2026-08-06 14:33:02,Info/Office,,+14088161005,General Contact,Rooter Hero Plumbing & Air of San Jose,https://rooterhero.com/san-jose,"Plumber, Air conditioning repair service, HVAC contractor",3539,4.8,"2827 Aiello Dr, San Jose, CA 95111",,,ChIJ5awrBzujj4ARWQLUgOweNNM
2026-08-06 14:33:02,Info/Office,,+14084098088,General Contact,Allstar Plumbing,https://goallstar.com/,"Plumber, Drainage service",366,4.8,"326 Phelan Ave # A, San Jose, CA 95112",,,ChIJQyqRhDXMj4ARDw8hx1HJqiw
2026-08-06 14:33:02,Info/Office,contactus@plumbtreeplumbing.com,+14085168746,General Contact,Plumbtree Plumbing & Rooter,https://plumbtreeplumbing.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google,"Plumber, Drainage service, Hot water system supplier, Water filter supplier, Water softening equipment supplier",869,4.9,"210 Paraiso Ct, San Jose, CA 95119",,,ChIJpWuLJfgvjoARCIrnxriTCh0
2026-08-06 14:33:02,Info/Office,,+16504584050,General Contact,EJ Plumbing & Water Heaters,https://www.ejplumbing.com/?utm_campaign=gmb,"Plumber, Drainage service, Electrician",3797,4.9,"1170 Martin Ave, Santa Clara, CA 95050",,,ChIJQQ5o_qmwj4ARLAAm0-l5yY4
2026-08-06 14:33:02,Info/Office,info@fluiddynamicsplumbing.com,+14087693803,General Contact,"Fluid Dynamics Plumbing, Inc.",https://www.fluiddynamicsplumbing.com/?utm_source=google&utm_medium=gbp,Plumber,119,4.9,"128 E St John St, San Jose, CA 95112",,,ChIJ1YxSCiXNj4ARTv45lazjeWY
2026-08-06 14:33:02,Info/Office,,+14088497292,General Contact,Gomez Sewer and Drain,https://gomezseweranddrain.com/,"Plumber, Drainage service, Gas installation service, Hot water system supplier, Septic system service, Water filter supplier",32,4.5,"255 Sunol St, San Jose, CA 95126",,,ChIJZYlz5FnLj4ARTK4Vu4r85kc
2026-08-06 14:33:02,Info/Office,,+14088542863,General Contact,San Jose Drain and Main,,"Plumber, Pump supplier",45,5.0,"1980 Park Ave, San Jose, CA 95126",,,ChIJeQXzMXAJUa0RXv-ibgJBxUM
2026-08-06 14:33:02,Info/Office,,+14084024044,General Contact,Water Heater Specialists,https://waterheaterrepairsanjose.com/,Plumber,210,4.9,"1141 W San Carlos St, San Jose, CA 95126",,,ChIJ8cvmJVPLj4ARGpAEI6yxsVI
2026-08-06 14:33:02,Info/Office,,+18334433040,General Contact,American reliable plumbing,,"Plumber, Drainage service, Service establishment",26,4.9,,,,ChIJQZSutB74a2URtIQsolJrJ4E
2026-08-06 14:33:02,Info/Office,,+14083511994,General Contact,"Super Brothers Plumbing, Heating & Air - San Jose",https://www.superbrothers.com/cities/san-jose/?utm_campaign=gmb,"Plumber, Air conditioning contractor, Air conditioning repair service, Bathroom remodeler, Drainage service, Electrician, Furnace repair service, Gasfitter, Heating contractor, HVAC contractor",84,5.0,"915 Coleman Ave, San Jose, CA 95110",,,ChIJ6ds_jabnkykRIPyCIbSv4vU
2026-08-06 14:33:02,Info/Office,,+16692548330,General Contact,Evo Water Heating & Plumbing,http://evowaterheatingplumbing.com/,"Plumber, Service establishment",42,4.9,,,,ChIJl3rtC_DNj4ARFlCIt3xh0ao
2026-08-06 14:33:02,Info/Office,,+13142827061,General Contact,Steveo Plumbing Services,,Plumbing supply store,1,5.0,"410.0 E Santa Clara St Unit 746, San Jose, CA 95113",,,ChIJe1JjHPLNj4AR9M4dhuEenSw
2026-08-06 14:33:02,Info/Office,,+14086228183,General Contact,SPS Plumbing - Water Heater Repair & Installation,https://spsplumbing.biz/,Plumber,283,4.9,"205 E Alma Ave Unit O1, San Jose, CA 95112",,,ChIJVVVVVWUzjoARe8lP-R9AQGA
2026-08-06 14:33:02,Info/Office,service@flowcityplumbing.com,+14088060696,General Contact,Flow City Plumbing,https://flowcityplumbing.com/,Plumber,56,5.0,"1185 Campbell Ave L8, San Jose, CA 95126",,,ChIJBTlFkGPLQwoRaVk429Q7c9s
2026-08-06 14:33:02,Info/Office,service@plumbersanjose.com,+14088060696,General Contact,Flow City Plumbing,https://flowcityplumbing.com/,Plumber,56,5.0,"1185 Campbell Ave L8, San Jose, CA 95126",,,ChIJBTlFkGPLQwoRaVk429Q7c9s
2026-08-06 14:33:02,Info/Office,info@samiandsons.com,+14087709455,General Contact,Sami and Sons Construction,https://samiandsons.com/,Construction company,32,4.7,"18 S Second St, San Jose, CA 95113",,,ChIJX7PjB9bIj4ARzfcMDCMEYkQ
2026-08-06 14:33:02,Info/Office,chandlersplumbing@gmail.com,+14084493443,General Contact,Chandlers Plumbing - Water Heater & Sewer Repair Specialists,http://chandlersplumbing.us/,Plumber,184,4.8,"2230 Will Wool Dr, San Jose, CA 95112",,,ChIJO4_mf-cyjoAREUKvgj5E59Q
2026-08-06 14:33:02,Info/Office,,+14082154612,General Contact,Genmor Plumbers - San Jose,https://www.genmorplumbing.com/,"Plumber, Drainage service, Remodeler",36,4.7,"75 Phelan Ave Ste 4, San Jose, CA 95112",,,ChIJadEKLdfLj4AR0ZGj4Uu3XrU
2026-08-06 14:33:02,Info/Office,gomezseweranddrain@gmail.com,+14088497292,General Contact,Gomez Sewer and Drain,https://gomezseweranddrain.com/,"Plumber, Drainage service, Gas installation service, Hot water system supplier, Septic system service, Water filter supplier",32,4.5,"255 Sunol St, San Jose, CA 95126",,,ChIJZYlz5FnLj4ARTK4Vu4r85kc
2026-08-06 14:33:02,Info/Office,,+14082472400,General Contact,Smart Plumbers Inc. DBA Smart Plumbers & Rooters,https://www.smartplumber.com/,Plumber,1248,4.8,"2175 Ronald St, Santa Clara, CA 95050",,,ChIJmaiRSjTKj4AR0iZ661uMCB8
2026-08-06 14:33:02,Info/Office,abarcasrepipeplumbinginc@gmail.com,+16692268147,General Contact,ABARCAS REPIPE & PLUMBING INC,https://abarcasrepipeandplumbing.com/,"Plumber, Drainage service, Service establishment",25,5.0,,,,ChIJL8U5ilVcrIsRrLIMWC2gGRU
2026-08-06 14:33:02,Info/Office,,+14088005758,General Contact,CK Plumbing,,Plumber,4,3.0,"1840 Senter Rd, San Jose, CA 95112",,,ChIJVVUlXyczjoARYnpVe4b_9iE
2026-08-06 14:33:02,Info/Office,,+14082957767,General Contact,AquaTek Plumbing Inc.,http://www.aquatek-plumbing.com/,Plumber,56,2.9,"1236 N 5th St, San Jose, CA 95112",,,ChIJt2nfJT4zjoAR0clQFc5mODU
2026-08-06 14:33:02,Info/Office,info@charleysplumbing.com,+14088357229,General Contact,Charleys Plumbing,http://charleysplumbing.com/,Plumber,21,5.0,"1315 Piedmont Rd Ste#32692, San Jose, CA 95132",,,ChIJD7wddL7Nj4ARSTXD-FrfOCM
