Export Date,Contact Name,Email,Phone,Job Title,Business Name,Website,Category,Review Count,Review Rating,Address,Status,Description,Place ID
2026-08-02 21:08:33,Info/Office,contact@2mplumbingcal.com,+18008154580,General Contact,2M Plumbing Inc,https://2mplumbingcal.com/,"Plumber, Service establishment",10,5.0,,,,ChIJVYXzVyMRvCMRKyjbRoVn_YE
2026-08-02 21:08:33,Info/Office,service@aaafacilityservices.com,+18008924784,General Contact,AAA Facility Services,http://www.aaafacilityservices.com/,Contractor,19,4.2,"25007 Anza Dr, Valencia, CA 91355, United States",,,ChIJ6w49T1aHwoAR6-GKh5keucc
2026-08-02 21:08:33,Info/Office,anapbm@gmail.com,+16612533333,General Contact,Ace Drain & Rooter Services,http://ace-drain.com/,"Plumber, Drainage service",25,5.0,"25805 Turquesa Dr, Santa Clarita, CA 91355, United States",,,ChIJg0vfyPGGwoAR_OmxQts-ufk
2026-08-02 21:08:33,Info/Office,activeairsocal@gmail.com,+18668730677,General Contact,Active Air Specialists,https://activeairspecialist.com/,"HVAC contractor, Contractor, Heating contractor",107,4.9,"18565 Soledad Canyon Rd, Santa Clarita, CA 91351, United States",,,ChIJz1jJ_POIwoARmTuqqmln_sE
2026-08-02 21:08:33,Info/Office,aircrewhvac@gmail.com,+16614306644,General Contact,Air Crew,http://aircrewhvac.com/,HVAC contractor,447,4.9,"27720 Avenue Scott Ste 140, Santa Clarita, CA 91355, United States",,,ChIJVVXJlyqBwoARcyhraSMtz14
2026-08-02 21:08:33,Info/Office,service@callallheart.com,+16615204017,General Contact,"All Heart Heating, Cooling & Plumbing",https://callallheart.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp_santa_clarita,"Air conditioning contractor, Heating contractor, HVAC contractor, Plumber",289,4.9,"18345 Sierra Hwy #11, Santa Clarita, CA 91351, United States",,,ChIJC71Vh-mJwoARdgMPgPkNUvE
2026-08-02 21:08:33,Info/Office,officeagbuilders@gmail.com,+18887779126,General Contact,America Green Builders,http://www.americagreenbuilders.com/,"General contractor, Bathroom remodeler, Service establishment, Home builder, Kitchen remodeler",6,5.0,,,,ChIJtQpfoKeHwoARV4ESdm_6U-w
2026-08-02 21:08:33,Info/Office,amex.group.la@gmail.com,+18189154634,General Contact,Amex Plumbing,https://amexplumbing.com/,Plumber,51,4.9,"24658 Montevista Cir, Santa Clarita, CA 91354, United States",,,ChIJ28jooFrAGgIRF8t8kblAeYs
2026-08-02 21:08:33,Info/Office,privacy@aquaflo.com,+16612570909,General Contact,Aqua-Flo Supply,https://www.aquaflo.com/santa-clarita,"Landscaping supply store, Construction equipment supplier, Irrigation equipment supplier, Landscape lighting designer, Lawn irrigation equipment supplier, Plumbing supply store, Swimming pool supply store, Water works equipment supplier",83,4.9,"28317 Kelly Johnson Pkwy, Santa Clarita, CA 91355, United States",,,ChIJMZaEy_19woAREeVtmHmUKKM
2026-08-02 21:08:33,Info/Office,aquamanleakdetection@gmail.com,+18772208414,General Contact,Aquaman Leak Detection,http://www.aquamanleakdetection-ca.com/,"Swimming pool repair service, Home inspector, Plumber",1,5.0,"25233 Vía Sistine, Valencia, CA 91355, United States",,,ChIJQfYdZuuGwoARfroiZpvwpyQ
2026-08-02 21:08:33,Info/Office,info@thebestqualityplumbing.com,+18182825846,General Contact,Best Quality Plumbing Services,https://thebestqualityplumbing.com/,"Plumber, Drainage service",158,4.8,"15150 Roxford St #406, Sylmar, CA 91342, United States",,,ChIJ05RpjM-QwoARmuNrCA-b1SM
2026-08-02 21:08:33,Info/Office,info@bighaservice.com,+17472345044,General Contact,BIG H & A,https://bighaservice.com/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Service establishment",469,4.9,,,,ChIJZbeAtFOVwoARLnJVZ37By4I
2026-08-02 21:08:33,Info/Office,bkplumb@hotmail.com,+16612511900,General Contact,Bill King Plumbing,https://www.billkingplumbing.com/,Plumber,17,4.9,"Santa Clarita, CA 91351, United States",,,ChIJuTJMOdCHwoARFlQIoQCT6aA
2026-08-02 21:08:33,Info/Office,blueplumbing@yahoo.com,+16617141891,General Contact,Blue Crew Plumbing,http://bluecrewplumbing.com/,Plumber,40,4.9,"28127 Gibraltar Ln, Castaic, CA 91384, United States",,,ChIJ___DEqt_woARHYdCOqNdOkI
2026-08-02 21:08:33,Info/Office,hello@fixmydrip.com,+16612955520,General Contact,Bob's Rooter & Plumbing,https://fixmydrip.com/,"Plumber, Service establishment",120,5.0,,,,ChIJNUUskP99woAROJL95v6PfZA
2026-08-02 21:08:33,Info/Office,marc@buildingleakdetection.com,+16619041895,General Contact,Building Leak Detection,https://buildingleakdetection.com/,Building inspector,19,5.0,"27811 Avenue Hopkins Ste 9, Valencia, CA 91355, United States",,,ChIJhdUKN4QIx4YRrp_bF2Haps8
2026-08-02 21:08:33,Info/Office,barstowcs@burrtec.com,+16612222249,General Contact,Burrtec,https://www.burrtec.com/scv/,Corporate office,56,3.0,"25772 Springbrook Ave, Santa Clarita, CA 91350, United States",,,ChIJ4VYvxZeHwoARac5Ncq8BIYY
2026-08-02 21:08:33,Info/Office,info@citywaterconservation.com,+17472325325,General Contact,City Water Conservation,https://citywaterconservation.com/,Plumber,23,5.0,"30358 Yosemite Dr, Castaic, CA 91384, United States",,,ChIJd2KqQyChmoARFeE3BWla_kc
2026-08-02 21:08:33,Info/Office,info@cleanriver.us,+13105692131,General Contact,Clean River Water Store,https://cleanriver.us/,"Bottled water supplier, Water filter supplier, Water purification company, Water softening equipment supplier",29,4.9,"23365 Lyons Ave, Santa Clarita, CA 91355, United States",,,ChIJ5T3r9e2HwoAR0aVTsOyWv0M
2026-08-02 21:08:33,Info/Office,davestile87@gmail.com,+18188497012,General Contact,Dave Walter Flooring Kitchens And Baths,http://davewalterflooringkitchensbaths.com/,"Flooring store, Bathroom remodeler, Countertop store, Flooring contractor, Kitchen remodeler, Remodeler, Tile contractor, Wood floor installation service",28,4.9,"23001 Soledad Canyon Rd, Santa Clarita, CA 91350, United States",,,ChIJKw7WXsqHwoAR6qRsfoncvCo
2026-08-02 21:08:33,Info/Office,info@dedonarestoration.com,+16614810150,General Contact,Dedona Restoration,https://dedonarestoration.com/,"Water damage restoration service, Building restoration service, Fire damage restoration service",59,4.9,"28170 Ave Crocker, Santa Clarita, CA 91355, United States",,,ChIJQUSUHaaHwoARdLRssJe48Zg
2026-08-02 21:08:33,Info/Office,dicc@desertind.net,+16612516420,General Contact,Desert Industrial Supply,http://desertindustrialsupply.com/,"Plumbing supply store, Hardware store",5,3.4,"20665 Santa Clara St, Canyon Country, CA 91351, United States",,,ChIJWSWM09qHwoARAtbrUaw2_nA
2026-08-02 21:08:33,Info/Office,support@poolmarts.com,+16612790001,General Contact,Discount Pool Mart - Santa Clarita,http://discountpoolmart.com/,Swimming pool supply store,48,4.8,"26059 Bouquet Canyon Rd, Santa Clarita, CA 91355, United States",,,ChIJAdyKXTmHwoARY-2II3jGag0
2026-08-02 21:08:33,Info/Office,info@econowesthvac.com,+16612690308,General Contact,Econo-West Air Santa Clarita,http://www.econowesthvac.com/,"Contractor, Air conditioning contractor, Air duct cleaning service, Auto air conditioning service, Service establishment, Furnace parts supplier, Heating contractor, HVAC contractor",6,5.0,,,,ChIJ_38Zi0aHwoARDEduT_GDi1g
2026-08-02 21:08:33,Info/Office,info@elevateprorestoration.com,+17472334888,General Contact,Elevate Pro Restoration,https://elevateprorestoration.com/,Water damage restoration service,1,5.0,"25350 Magic Mountain Pkwy Ste 300, Valencia, CA 91355, United States",,,ChIJ98yErSmHwoAR6_EFRgXTNS4
2026-08-02 21:08:33,Info/Office,info@eliteplumbingandrooter.com,+18777718755,General Contact,Elite Plumbing and Rooter,https://www.eliteplumbingandrooter.com/,"Drainage service, Service establishment, Plumber",2,5.0,,,,ChIJi1RaQhrhJykR-NcbZeWAjlo
2026-08-02 21:08:33,Info/Office,espinozaandson1@gmail.com,+17477864492,General Contact,Espinoza & Son Inc.,http://espinozaandson.com/,"General contractor, Bathroom remodeler, Construction company, Service establishment, Home builder, Kitchen remodeler",13,5.0,,,,ChIJ37978ITM2CcRUDRDIfg5kZg
2026-08-02 21:08:33,Info/Office,exquisiteindustriesinc@gmail.com,+13233548761,General Contact,Exquisite Industries,https://www.exquisiteindustries.com/,Contractor,7,5.0,"24540 Burr Ct, Santa Clarita, CA 91321, United States",,,ChIJ9W4T_T6HwoAR7Oo9UzYXPTM
2026-08-02 21:08:33,Info/Office,info@fixtime.pro,+19096988788,General Contact,Fix Time LLC,https://fixtime.pro/,"Appliance repair service, Small appliance repair service",44,5.0,"25343 Silver Aspen Way, Stevenson Ranch, CA 91381, United States",,,ChIJW1RiL-nBwoARPnGWgKDbSh4
2026-08-02 21:08:33,Info/Office,office@fleetwellusa.com,+16612147480,General Contact,"Fleetwell Air Conditioning, Heating and Plumbing",https://www.fleetwellusa.com/locations/valencia-hvac/,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Furnace repair service, Heating contractor, Plumber",152,4.8,"25350 Magic Mountain Pkwy Ste 300, Valencia, CA 91355, United States",,,ChIJOQSOBhGKpYkR6Byj7oI2H-E
2026-08-02 21:08:33,Info/Office,cacertified@yahoo.com,+18184704456,General Contact,Flores Plumbing,http://www.floresplumbing.blogspot.com/,Plumber,3,3.7,"16036 Baker Canyon Rd, Santa Clarita, CA 91390, United States",,,ChIJrTHDAcCJwoARPFjhI6JVPYY
2026-08-02 21:08:33,Info/Office,fusesfv@gmail.com,+17475887674,General Contact,"Fuse Service Electrical, HVAC & Appliance Repair",https://fusesantaclarita.com/,"Electrician, Air conditioning contractor, Appliance repair service, HVAC contractor, Refrigerator repair service",7,5.0,"25352 Fitzgerald Ave, Stevenson Ranch, CA 91381, United States",,,ChIJ2QXyGuKHwoARzTlVrwBnmp0
2026-08-02 21:08:33,Info/Office,info@gavinaplumbing.net,+18187236892,General Contact,GAVINA PLUMBING INC.,https://gavinaplumbing.net/,Construction company,2,5.0,"26911 Ruether Ave unit N, Santa Clarita, CA 91351, United States",,,ChIJY0G82aSRwoAR8_WoFNE6yvI
2026-08-02 21:08:33,Info/Office,vincevbg@hotmail.com,+16612128428,General Contact,Glenn Construction,https://glennconstructionca.com/,"General contractor, Bathroom remodeler, Kitchen remodeler",15,5.0,"25399 The Old Rd #16-306, Stevenson Ranch, CA 91381, United States",,,ChIJQ0I-MMmGwoARgYp6XeR1FH4
2026-08-02 21:08:33,Info/Office,info@grconstruction.us,+16267255406,General Contact,GR Construction Solutions LLC,https://www.grconstruction.us/,"General contractor, Bathroom remodeler, Kitchen remodeler",4,5.0,"26705 McBean Pkwy, Valencia, CA 91355, United States",,,ChIJ3cMNaNP4ag4Rl4eu4lRMBB0
2026-08-02 21:08:33,Info/Office,service@gwrichardsonac.com,+16612950115,General Contact,GW Richardson Heating & Air,https://www.gwrichardsonac.com/,"Air conditioning repair service, Air conditioning contractor, Furnace repair service, Heating contractor, HVAC contractor",87,4.8,"28231 Ave Crocker #100, Santa Clarita, CA 91355, United States",,,ChIJT7jsCwR-woARuq8Fu59AOGw
2026-08-02 21:08:33,Info/Office,info@handymanish.com,+16614436078,General Contact,Handymanish Handyman Services,https://www.handymanish.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"Handyman/Handywoman/Handyperson, Dry wall contractor, Property management company",102,4.9,"28338 Constellation Rd #990, Santa Clarita, CA 91355, United States",,,ChIJ3zLM7zF4XqERqpbKyoekEcI
2026-08-02 21:08:33,Info/Office,howard@hereshowconstruction.com,+16618036139,General Contact,Heres How Construction,https://www.hereshowconstruction.com/,General contractor,3,5.0,"25757 Player Dr, Valencia, CA 91355, United States",,,ChIJ-5V1otuGwoARqBF9hCJu7T8
2026-08-02 21:08:33,Info/Office,info@heritagelsg.com,+16615428200,General Contact,Heritage Landscape Supply,https://www.heritagelandscapesupplygroup.com/en/distributor-network/ISSSCTA/,Irrigation equipment supplier,21,4.7,"27772 Avenue Scott, Santa Clarita, CA 91355, United States",,,ChIJ4_lY4-R9woAR-rnzqys6uwg
2026-08-02 21:08:33,Info/Office,services@hoaconservices.com,+18007102223,General Contact,"HOA Specialists Construction Services, Inc.",https://www.hoaconservices.com/,Contractor,5,3.4,"23638 Lyons Ave, Santa Clarita, CA 91321, United States",,,ChIJG0xuHpOGwoARBEs2j5Gg3WM
2026-08-02 21:08:33,Info/Office,info@hornsbackflow.com,+16612957733,General Contact,"Horn's Backflow & Plumbing Service, Inc.",https://www.hornsbackflow.com/,Plumber,14,4.9,"27823 Smyth Dr, Valencia, CA 91355, United States",,,ChIJMZn48VmHwoARemkeZypzkMI
2026-08-02 21:08:33,Info/Office,info@hornsrestore.com,+16613828939,General Contact,Horn's Water Restoration Inc,https://www.hornswaterrestoration.com/,"Water damage restoration service, Fire damage restoration service",18,5.0,"27823 Smyth Dr Ste 100, Valencia, CA 91355, United States",,,ChIJRR_2IevW4EYRwma-TU_BaRQ
2026-08-02 21:08:33,Info/Office,info@justriteair.com,+16617794499,General Contact,Just Rite Air Heating & Cooling Santa Clarita,https://www.justriteair.com/,HVAC contractor,321,5.0,"25020 Avenue Stanford #130, Santa Clarita, CA 91355, United States",,,ChIJGx95dHl9woAR5nE1jMb6yvc
2026-08-02 21:08:33,Info/Office,info@kenncoplumbing.com,+16612515366,General Contact,"Kennco Plumbing, Inc.",http://kenncoplumbing.com/,Plumber,30,4.4,"26575 Ruether Ave, Santa Clarita, CA 91350, United States",,,ChIJlbggY86HwoARYhxyJxkNi94
2026-08-02 21:08:33,Info/Office,service@kbplumb.com,+16615501194,General Contact,Kurt Bohmer Plumbing Inc.,http://www.kurtbohmerplumbing.com/,"Plumber, Septic system service",91,3.2,"16743 Sierra Hwy, Canyon Country, CA 91351, United States",,,ChIJMx4xMa6JwoART3-OVrt1iFA
2026-08-02 21:08:33,Info/Office,contact@layoutplumbing.com,+16616445920,General Contact,Layout Plumbing,http://layoutplumbing.com/,Plumber,73,5.0,"29720 Driver Ave, Val Verde, CA 91384, United States",,,ChIJ2Xbq7d87UmcRXSkvFeH1dCw
2026-08-02 21:08:33,Info/Office,customerservice@mail.infologicalrooterla.com,+16267106268,General Contact,Logical Rooter Services,http://www.logicalrooterla.com/,"Plumber, Contractor, Drainage service, Service establishment, Excavating contractor, Repair service, Septic system service, Waste management service, Water damage restoration service",74,5.0,,,,ChIJ9xh0vmaPwoARjJyCukS3_pU
2026-08-02 21:08:33,Info/Office,admin@altadenahardwarenewhall.com,+16616780194,General Contact,Newhall Hardware,https://newhallhardware.shoptruevalue.com/,"Hardware store, Do-it-yourself shop, Home improvement store, Key duplication service, Paint store, Plumbing supply store, Tool rental service, Tool repair shop, Tool store",134,4.7,"23736 Lyons Ave, Newhall, CA 91321, United States",,,ChIJ6X3TquyGwoARYvDiGzIQwIk
2026-08-02 21:08:33,Info/Office,openflowplumbing1@gmail.com,+17472518787,General Contact,Open Flow Plumbing,https://www.openflowplumbing.com/,"Plumber, Drainage service, Service establishment",37,4.9,,,,ChIJ05R93B6RwoARMrqDrUqqoU4
2026-08-02 21:08:33,Info/Office,info@optimumbathremodeling.store,+16613828025,General Contact,Optimum Bath Remodeling Santa Clarita,http://optimumbathremodeling.store/,Bathroom remodeler,3,5.0,"28546 Constellation Rd, Santa Clarita, CA 91355, United States",,,ChIJ9xBIEwJ9woARevD66vm3Pxw
2026-08-02 21:08:33,Info/Office,office@gopanico.com,+16612684763,General Contact,Panico Excavation & Sanitation,http://gopanico.com/,"Septic system service, Excavating contractor, Sanitation service",9,3.7,"14300 Davenport Rd #5a, Agua Dulce, CA 91390, United States",,,ChIJD4QfzpFfwoAR2rXCGYSeT6Y
2026-08-02 21:08:33,Info/Office,kenshipman@perfectclimateair.com,,General Contact,"Perfect Climate Air, Inc.",http://www.perfectclimateair.com/,"Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, HVAC contractor",34,5.0,"27959 Smyth Dr, Valencia, CA 91355, United States",,,ChIJB4UKLA-IwoARZO1MGJNI3oo
2026-08-02 21:08:33,Info/Office,care@pmpmanage.com,+16612954900,General Contact,"PMP Management - Valencia, CA",https://pmpmanage.com/,Property management company,406,3.9,"25124 Springfield Ct Suite 220, Valencia, CA 91355, United States",,,ChIJhQDYLE2HwoARSumEJgT_qNM
2026-08-02 21:08:33,Info/Office,powerstarrepair@yahoo.com,+16619771401,General Contact,Powerstar Repair,http://www.powerstarrepair.com/,"HVAC contractor, Service establishment",15,5.0,,,,ChIJjfXRMFmHwoARa49pegXWrV0
2026-08-02 21:08:33,Info/Office,whitney@raysserviceinc.com,+18182481888,General Contact,Ray's Service Inc,http://raysserviceinc.com/,"Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, HVAC contractor",401,5.0,"27811 Avenue Hopkins Ste 3, Santa Clarita, CA 91355, United States",,,ChIJ4XSSqUvqwoARHb1RdBN2MGk
2026-08-02 21:08:33,Info/Office,dsilver@raynewater.com,+16612572963,General Contact,Rayne Water,https://www.raynewater.com/santaclarita/?utm_source=GMBlisting&utm_medium=organic,"Water purification company, Bottled water supplier, Plumber, Water filter supplier, Water softening equipment supplier, Water testing service",194,4.6,"25702 Rye Canyon Rd #E, Valencia, CA 91355, United States",,,ChIJsebUh999woAR0PiXhJoJ4sI
2026-08-02 21:08:33,Info/Office,restoretacticsinc@gmail.com,+18558182500,General Contact,Restore Tactics Inc.,https://www.restoretacticsinc.com/,"Plumber, Fire damage restoration service, Water damage restoration service",27,4.4,"13034 San Fernando Rd, Sylmar, CA 91342, United States",,,ChIJlch8gkqPwoARUKPL_Q6RKiA
2026-08-02 21:08:33,Info/Office,roofinghands@gmail.com,+16613206955,General Contact,Roofing Hands Renovations,https://roofinghands.com/,"Roofing contractor, Service establishment",134,5.0,,,,ChIJZS8Ej9QvTaIRjQX-cFHg84w
2026-08-02 21:08:33,Info/Office,info@rootermanla.com,+14242794945,General Contact,Rooter Man Plumbing,https://www.rootermanla.com/plumber-los-angeles-ca-plumbing-repair,"Plumber, Drainage service, Septic system service",1689,4.8,"16065 Foothill Blvd, Sylmar, CA 91342, United States",,,ChIJ15c3vhSPwoARws0384L3F3k
2026-08-02 21:08:33,Info/Office,support@rowinplumbing.com,+16612525757,General Contact,Rowin Plumbing Santa Clarita,https://rowinplumbing.com/,Plumber,13,4.8,"31851 Windrush Rd, Santa Clarita, CA 91390, United States",,,ChIJGWbKGhGHwoARlY-vFcJvZtU
2026-08-02 21:08:33,Info/Office,impallari@gmail.com,+16619640555,General Contact,S&D A Decorative Showroom,http://sdadecorativeshowroom.com/,"Bathroom supply store, Kitchen supply store, Landscaper",4,3.0,"23760 Lyons Ave, Newhall, CA 91321, United States",,,ChIJ88G55xqHwoARcS7gFWamsZI
2026-08-02 21:08:33,Info/Office,savealotwaterheaters@gmail.com,+18332728325,General Contact,Save A Lot Water Heaters,http://www.savealotwaterheaters.com/,"Plumber, Service establishment",2,5.0,,,,ChIJGQW88NhaVoMR7ZB0FvieH3U
2026-08-02 21:08:33,Info/Office,ccare@scvwa.org,+16612971600,General Contact,SCV Water Agency,https://yourscvwater.com/,"Water utility company, Education",10,4.6,"27234 Bouquet Canyon Rd, Santa Clarita, CA 91350, United States",,,ChIJTZkvtZGHwoARWG4XNNVwMNQ
2026-08-02 21:08:33,Info/Office,info@svmbyers.com,+16612999090,General Contact,ServiceMaster,https://www.servicemasterrestore.com/servicemaster-fire-and-water-restoration-by-ers/,"Water damage restoration service, Fire damage restoration service",6,5.0,"24922 Anza Dr B, Santa Clarita, CA 91355, United States",,,ChIJyWelthZ-woARwJ7g_T0WnFg
